site,lat,long,nickname,year_sampled,Distance_m,PO4_mgkg,SO4_mgkg,NO3_mgkg,NH3_mgkg,HCO3_mgkg,Ca_mgkg,Mg_mgkg,K_mgkg,Na_mgkg,Cl_mgkg,Fe_mgkg,Mn_mgkg,Cu_mgkg,Zn_mgkg,B_mgkg,pH,P_Bray_I_mgkg,N.per,C.per,N15,C13,Notes,date_sampled,line_id,y_obs,d_obs,est_d_death,age_days,sex,cause_death,age_class,plant.species.fol,N.per_fol,C.per_fol,N15_fol,C13_fol,dist2road,dist2river,dist2aw,region,soil_type,land_gertenbach1983,Domwoody_venter,Geomorph_venter,LTYPE_venter,average_rainfall_mm,death_date,survey_date,average_precip_16_25,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,ele_count_2017_buf,ele_groups_2017_buf,buffer_km,buffer_area_km2,ele_density_2017_buf,ele_pressure_2017,mass_bones,average_score_bones,frag_count,nonfrag_count,pellets_dung,elephant_dung,pat_dung,zebra_dung,hyena_dung,jackal_dung,carnivore_dung,rhino_dung,death_month,survey_month,average_temp_16_24,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,season_survey
B_2020_107,-24.45488,31.87908,Nwanetsi,2025,10,6.94,3.2,53.4,0.03,12.2,25.3,12.53,24.18,12.76,7.18,5.34,0.44,0.4,0.3,0.17,5.9,98.31,0.15,2.33,5.33,-14.72,NA,17-Mar-25,Nwanetsi_2025_soil,2020,27-Dec-20,12/23/2020,1545,female,Natural,adult,NA,NA,NA,NA,NA,1113.692624,2793.797852,2802.531738,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,423.9067512,2020-12-23T00:00:00Z,2025-03-17T00:00:00Z,566.2624245,514.3799787,742.1460314,553.187952,300,25,10,314.1592654,0.954929659,345.598711,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-01T00:00:00Z,2025-03-01T00:00:00Z,23.20353535,22.94090909,22.72272727,23.05555556,33.8,35.9,early_wet,late_wet
B_2021_14,-24.51872,31.894089,Verosa,2025,10,3.08,4.87,44.56,0.85,15.25,25.77,11.18,22.81,12.99,17.14,29.03,0.37,0.16,0.12,0.21,6.01,51.7,0.12,1.84,5.93,-13.83,NA,18-Mar-25,Verosa_2025_soil,2021,13-Sep-21,17-Mar-21,1462,female,Natural,adult,NA,NA,NA,NA,NA,1319.440897,2771.899902,4898.144531,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,NA,2021-03-17T00:00:00Z,2025-03-18T00:00:00Z,494.1417593,624.3557315,456.7371171,488.0461116,130,18,10,314.1592654,0.413802852,334.6516252,0,0,0,0,0.2,1.86,NA,NA,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,23.13333333,22.86818182,22.81818182,22.93888889,33.4,35.4,late_wet,late_wet
B_2021_14,-24.51872,31.894089,Verosa,2025,15,1.17,5.38,50.91,1.99,18.3,29.56,11.75,15.89,13.78,13.86,13.51,0.25,0.17,0.09,0.21,5.95,67,0.12,1.78,6.35,-14.49,NA,18-Mar-25,Verosa_2025_soil,2021,13-Sep-21,17-Mar-21,1462,female,Natural,adult,NA,NA,NA,NA,NA,1319.440897,2771.899902,4898.144531,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,NA,2021-03-17T00:00:00Z,2025-03-18T00:00:00Z,494.1417593,624.3557315,456.7371171,488.0461116,130,18,10,314.1592654,0.413802852,334.6516252,0,0,0,0,0.2,1.86,NA,NA,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,23.13333333,22.86818182,22.81818182,22.93888889,33.4,35.4,late_wet,late_wet
B_2021_14,-24.51872,31.894089,Verosa,2025,0.5,0.16,37.68,330.86,1.54,0.005,45.77,21.61,23.44,22.65,17.22,0.005,0.02,0.005,0.01,0.18,4.5,144.93,0.11,1.78,6.35,-13.33,NA,18-Mar-25,Verosa_2025_soil,2021,13-Sep-21,17-Mar-21,1462,female,Natural,adult,NA,NA,NA,NA,NA,1319.440897,2771.899902,4898.144531,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,NA,2021-03-17T00:00:00Z,2025-03-18T00:00:00Z,494.1417593,624.3557315,456.7371171,488.0461116,130,18,10,314.1592654,0.413802852,334.6516252,0,0,0,0,0.2,1.86,NA,NA,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,23.13333333,22.86818182,22.81818182,22.93888889,33.4,35.4,late_wet,late_wet
B_2021_14,-24.51872,31.894089,Verosa,2025,2.5,1.47,12.62,54.5,0.83,9.15,17.49,7.43,17.13,14.89,11.09,1.54,0.18,0.12,0.17,0.19,5.63,38.7,0.11,1.78,6.51,-13.78,NA,18-Mar-25,Verosa_2025_soil,2021,13-Sep-21,17-Mar-21,1462,female,Natural,adult,NA,NA,NA,NA,NA,1319.440897,2771.899902,4898.144531,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,NA,2021-03-17T00:00:00Z,2025-03-18T00:00:00Z,494.1417593,624.3557315,456.7371171,488.0461116,130,18,10,314.1592654,0.413802852,334.6516252,0,0,0,0,0.2,1.86,NA,NA,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,23.13333333,22.86818182,22.81818182,22.93888889,33.4,35.4,late_wet,late_wet
B_2021_14,-24.51872,31.894089,Verosa,2025,5,1.3,10.43,63.52,0.92,9.15,18.98,9.8,15.28,15.19,10.25,5.55,0.2,0.11,0.1,0.18,5.39,35.7,0.13,2.02,5.93,-14,NA,18-Mar-25,Verosa_2025_soil,2021,13-Sep-21,17-Mar-21,1462,female,Natural,adult,NA,NA,NA,NA,NA,1319.440897,2771.899902,4898.144531,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,NA,2021-03-17T00:00:00Z,2025-03-18T00:00:00Z,494.1417593,624.3557315,456.7371171,488.0461116,130,18,10,314.1592654,0.413802852,334.6516252,0,0,0,0,0.2,1.86,NA,NA,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,23.13333333,22.86818182,22.81818182,22.93888889,33.4,35.4,late_wet,late_wet
B_2021_17,-24.37008,31.70227,Girivana,2025,2.5,1,5.18,151.77,0.73,1.22,13.19,9.88,56.02,15.46,9.66,1.9,0.36,0.25,0.14,0.16,4.94,26.12,0.08,0.74,9.47,-16.23,NA,17-Mar-25,Girivana_2025_soil,2021,31-Mar-21,3/27/2021,1451,female,Natural,adult,NA,NA,NA,NA,NA,23.52491742,7637.553711,3249.246826,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,474.2091277,2021-03-27T00:00:00Z,2025-03-17T00:00:00Z,524.0268863,723.319037,511.765388,539.6755991,315,36,10,314.1592654,1.002676141,407.0851908,0,0,0,0,NA,0.24,NA,0.26,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,22.72525253,22.42727273,22.43181818,22.74444444,32.5,35,late_wet,late_wet
B_2021_17,-24.37008,31.70227,Girivana,2025,0.5,2.05,4.12,146.05,1.34,1.22,11.54,10.68,68.98,12.09,14.77,2.29,0.5,0.23,0.14,0.18,4.89,41.83,0.08,0.74,11.66,-16.27,NA,17-Mar-25,Girivana_2025_soil,2021,31-Mar-21,3/27/2021,1451,female,Natural,adult,NA,NA,NA,NA,NA,23.52491742,7637.553711,3249.246826,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,474.2091277,2021-03-27T00:00:00Z,2025-03-17T00:00:00Z,524.0268863,723.319037,511.765388,539.6755991,315,36,10,314.1592654,1.002676141,407.0851908,0,0,0,0,NA,0.24,NA,0.26,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,22.72525253,22.42727273,22.43181818,22.74444444,32.5,35,late_wet,late_wet
B_2021_17,-24.37008,31.70227,Girivana,2025,10,0.02,3.66,107.02,1.14,3.05,10.84,8.58,61.83,10.42,9.49,1.78,0.35,0.48,0.16,0.18,4.99,16.86,0.06,0.63,7.23,-16.02,NA,17-Mar-25,Girivana_2025_soil,2021,31-Mar-21,3/27/2021,1451,female,Natural,adult,NA,NA,NA,NA,NA,23.52491742,7637.553711,3249.246826,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,474.2091277,2021-03-27T00:00:00Z,2025-03-17T00:00:00Z,524.0268863,723.319037,511.765388,539.6755991,315,36,10,314.1592654,1.002676141,407.0851908,0,0,0,0,NA,0.24,NA,0.26,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,22.72525253,22.42727273,22.43181818,22.74444444,32.5,35,late_wet,late_wet
B_2021_17,-24.37008,31.70227,Girivana,2025,15,0.43,4.79,124.77,0.61,3.05,11.3,8.12,69.08,11.02,17.29,1.74,0.31,0.33,0.11,0.17,4.9,12.07,0.07,0.68,7.74,-16.19,NA,17-Mar-25,Girivana_2025_soil,2021,31-Mar-21,3/27/2021,1451,female,Natural,adult,NA,NA,NA,NA,NA,23.52491742,7637.553711,3249.246826,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,474.2091277,2021-03-27T00:00:00Z,2025-03-17T00:00:00Z,524.0268863,723.319037,511.765388,539.6755991,315,36,10,314.1592654,1.002676141,407.0851908,0,0,0,0,NA,0.24,NA,0.26,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,22.72525253,22.42727273,22.43181818,22.74444444,32.5,35,late_wet,late_wet
B_2021_17,-24.37008,31.70227,Girivana,2025,5,0.4,7.11,112.68,0.9,6.1,19.37,8.28,54.3,8.56,8.29,1.21,0.35,0.11,0.08,0.19,5.66,126.31,0.06,0.64,7.49,-15.62,NA,17-Mar-25,Girivana_2025_soil,2021,31-Mar-21,3/27/2021,1451,female,Natural,adult,NA,NA,NA,NA,NA,23.52491742,7637.553711,3249.246826,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,474.2091277,2021-03-27T00:00:00Z,2025-03-17T00:00:00Z,524.0268863,723.319037,511.765388,539.6755991,315,36,10,314.1592654,1.002676141,407.0851908,0,0,0,0,NA,0.24,NA,0.26,NA,NA,NA,NA,2021-03-01T00:00:00Z,2025-03-01T00:00:00Z,22.72525253,22.42727273,22.43181818,22.74444444,32.5,35,late_wet,late_wet
B_2021_28,-24.36439,31.76292,Satara North,2025,15,0.59,2.75,111.59,0.03,30.51,22.67,7.06,1.08,11.34,6.04,1.99,0.02,0.13,0.03,0.19,7.18,23.97,0.13,1.52,5.44,-17.81,NA,16-Mar-25,SataraNorth_2025_soil,2021,11-May-21,5/7/2021,1409,female,Natural,adult,NA,NA,NA,NA,NA,132.3788545,5964.539551,4123.13916,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,446.9707218,2021-05-07T00:00:00Z,2025-03-16T00:00:00Z,520.2868131,696.765151,573.809525,524.6711488,394,38,10,314.1592654,1.254140952,403.1595704,0.14,5,24,0,0.1,0.82,0.12,0.32,NA,NA,NA,NA,2021-05-01T00:00:00Z,2025-03-01T00:00:00Z,22.92929293,22.60454545,22.45454545,22.85555556,33.3,35.5,dry,late_wet
B_2021_28,-24.36439,31.76292,Satara North,2025,10,0.57,1.99,66.32,0.03,134.23,41.73,10.09,2.05,7.54,5.27,0.02,0.02,0.29,0.02,0.12,7.95,26.04,0.11,1.34,5.55,-16.15,NA,16-Mar-25,SataraNorth_2025_soil,2021,11-May-21,5/7/2021,1409,female,Natural,adult,NA,NA,NA,NA,NA,132.3788545,5964.539551,4123.13916,Central,Basalt,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,446.9707218,2021-05-07T00:00:00Z,2025-03-16T00:00:00Z,520.2868131,696.765151,573.809525,524.6711488,394,38,10,314.1592654,1.254140952,403.1595704,0.14,5,24,0,0.1,0.82,0.12,0.32,NA,NA,NA,NA,2021-05-01T00:00:00Z,2025-03-01T00:00:00Z,22.92929293,22.60454545,22.45454545,22.85555556,33.3,35.5,dry,late_wet
