site,lat,long,line_id,unique_id,year_sampled,nickname,section,y_obs,d_obs,est_d_death,sex,cause_death,age_class,date_sampled,age_days,type,soil_type,region,average_rainfall_mm,land_gertenbach1983,Domwoody_venter,Geomorph_venter,LTYPE_venter,dist2road,dist2river,dist2aw,feather_count,skull_found,skull_lat,skull_long,rocky_count,notes_24,notes_25,death_date,survey_date,death_month,survey_month,average_precip_16_25,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,average_temp_16_24,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,season_survey,ele_count_2017_buf,ele_groups_2017_buf,buffer_km,buffer_area_km2,ele_density_2017_buf,ele_pressure_2017,dung_e,near_river,near_aw,near_road,z_dung,z_river,z_aw,z_road,ele_pressure_proxy,hyena_density_2015_idw,unique_id_fixed,dis.road.m,date_visit,strike,distance_m,soil_resistance,mass_bones,average_score_bones,frag_count,nonfrag_count,pellets_dung,elephant_dung,pat_dung,zebra_dung,hyena_dung,jackal_dung,carnivore_dung,rhino_dung,PO4_mgkg,SO4_mgkg,NO3_mgkg,NH3_mgkg,HCO3_mgkg,Ca_mgkg,Mg_mgkg,K_mgkg,Na_mgkg,Cl_mgkg,Fe_mgkg,Mn_mgkg,Cu_mgkg,Zn_mgkg,B_mgkg,pH,P_Bray_I_mgkg,N.per,C.per,N15,C13,N.per_fol,C.per_fol,N15_fol,C13_fol
B_2024_90,-23.92952,31.49867,Ntokozo_2025,B_2024_90_2025,2025,Ntokozo,Letaba,2024,5/6/2025,5/6/2024,Female,Management,adult,19-Jun-25,409,carcass,Granite,Central,363.0662668,Colophospermum mopane shrubveld on gabbro,Dense-moderately dense C. mopane shrub savanna,"Slightly-moderately undulating plains with scattered prominent koppies, related to the LTIII erosion sur",LE07: Shilawuri,34.0677111,9402.871094,2948.120605,0,no,NA,NA,NA,NA,NA,2024-05-06T00:00:00Z,2025-06-19T00:00:00Z,2024-05-01T00:00:00Z,2025-06-01T00:00:00Z,450.029723,332.0134277,399.6323657,399.2558179,23.05505051,23.24545455,24.14166667,24.14166667,33.4,35.9,dry,dry,229,31,10,314.1592654,0.728929639,372.9177039,1.675225653,-9402.871094,-2948.120605,-34.0677111,1.809213984,-1.142251377,0.678221118,0.997079076,0.5855657,0.719801793,B_2024_90_2025,34,19-Jun-25,15,10,2431.812704,0.32,5,14,0,NA,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2024_98_C,-24.79696,31.87056,Show_Biz_C_2025,B_2024_98_2025_C,2025,Show Biz_C,Tshokwane,2024,NA,NA,male,Fighting,adult,14-Jul-25,NA,control,Basalt,Central,454.9697622,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,155.2442101,1947.372681,2314.832031,0,NA,NA,NA,NA,NA,NA,NA,2025-07-14T00:00:00Z,NA,2025-07-01T00:00:00Z,607.9748614,NA,NA,539.0150743,22.64090909,NA,NA,23.75,NA,34.1,NA,dry,99,16,10,314.1592654,0.315126787,356.978142,0.598836501,-1947.372681,-2314.832031,-155.2442101,-0.110844493,0.758781888,1.074868389,0.7730632,0.623967246,0.492939636,B_2024_98_C_2025,107,14-Jul-25,10,5,2431.812704,0,0,0,0,0.76,0.82,0.28,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2025_3_C,-24.78033,31.85258,Munywini_C_2025,B_2025_3_2025_C,2025,Munywini_C,Tshokwane,2025,NA,NA,male,DCA,adult,16-Jul-25,NA,control,Basalt,Central,469.4173786,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,188.6773285,1925.599976,1971.451538,0,NA,NA,NA,NA,NA,"road is 100m N, had to go 100m S",NA,2025-07-16T00:00:00Z,NA,2025-07-01T00:00:00Z,607.9748614,NA,NA,539.0150743,22.61060606,NA,NA,23.78,NA,34.2,NA,dry,149,22,10,314.1592654,0.47428173,358.5761503,0.039220713,-1925.599976,-1971.451538,-188.6773285,-1.1090848,0.764333581,1.289937697,0.711256254,0.414110683,0.657253336,B_2025_3_C_2025,130,16-Jul-25,15,15,2431.812704,0,0,0,0,0.1,0.04,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2025_4_C,-25.18666,31.88499,Siwela_C_2025,B_2025_4_2025_C,2025,Siwela_C,Lower Sabie,2025,NA,NA,female,Natural,adult,4-Aug-25,NA,control,Basalt,South,437.5604382,Acacia welwitschii thickets on Karoo sediments,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,216.4226914,7014.594238,4171.882324,0,NA,NA,NA,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,2025-08-01T00:00:00Z,627.4551109,NA,NA,551.3210597,23.02424242,NA,NA,24.8125,NA,34.3,NA,dry,458,46,10,314.1592654,1.457859279,351.0061949,NA,-7014.594238,-4171.882324,-216.4226914,NA,-0.533278845,-0.08825686,0.659964116,0.01280947,1.185569245,B_2025_4_C_2025,300,4-Aug-25,15,5,2431.812704,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2018_42,-22.98698,31.42183,Mashekeni_2025,B_2018_42_2025,2025,Mashekeni,Shingwedzi,2018,25-Mar-18,20-Mar-18,male,Poached,adult,12-Aug-25,2702,carcass,Basalt,North,425.0517902,Colophospermum mopane shrubveld on basalt,Dense-moderately dense C. mopane shrub savanna.Dominant grasses:Bothriocloa radicans & Setaria woodii,Flat & level plains related to LTIII erosion surface,LE03: Mooiplaas,318.4484804,6889.318848,1015.946899,0,yes,-22.98681,31.42084,NA,NA,"area was recently burned, could not do browse or seedlings",2018-03-20T00:00:00Z,2025-08-12T00:00:00Z,2018-03-01T00:00:00Z,2025-08-01T00:00:00Z,390.2857621,440.26021,340.8656926,466.2223639,23.66767677,23.3,23.77727273,27.1375,33.1,37.6,late_wet,dry,203,21,10,314.1592654,0.646169069,278.4721258,0.350656872,-6889.318848,-1015.946899,-318.4484804,-0.55354628,-0.501335617,1.888398372,0.471351664,0.326217035,0.220359207,B_2018_42_2025,318,12-Aug-25,15,0.5,2344.962251,30.38,4.184210526,41,16,0.02,0.42,NA,0.3,NA,NA,NA,NA,29.71,31.7,959.11,43.58,0,56.09,29.76,132.41,47.1,28.1,0.06,4.44,0.59,0.07,0.06,4.49,5.96,0.21,1.89,21.12,-14.95,NA,NA,NA,NA
B_2018_49,-23.14099,31.42011,Phys_2025,B_2018_49_2025,2025,Phys,Shingwedzi,2018,3-Apr-18,29-Mar-18,male,Natural,adult,15-Aug-25,2696,carcass,Basalt,North,388.6570397,Combretum / Colophospermum mopane Rugged Veld,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,195.1518768,3655.055664,896.7581177,0,yes,-23.14073,31.42,NA,NA,NA,2018-03-29T00:00:00Z,2025-08-15T00:00:00Z,2018-03-01T00:00:00Z,2025-08-01T00:00:00Z,373.3621478,404.2888272,330.6866746,409.5820091,23.62474747,23.27727273,23.72727273,27.2625,33.2,37.7,late_wet,dry,732,61,10,314.1592654,2.330028367,366.3663741,0.565313809,-3655.055664,-896.7581177,-195.1518768,-0.170642131,0.323349945,1.963049813,0.699286923,0.703761138,0.151754985,B_2018_49_2025,195,15-Aug-25,15,1,2344.962251,65.91,3.19047619,20,15,NA,0.76,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2020_107_C,-24.45385,31.8792,Nwanetsi_C_2025,B_2020_107_2025_C,2025,Nwanetsi_C,Satara,2020,NA,NA,female,Natural,adult,12-Jun-25,NA,control,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,NA,NA,NA,2025-06-12T00:00:00Z,NA,2025-06-01T00:00:00Z,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539,B_2020_107_C_2025,1114,12-Jun-25,15,10,2344.962251,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2020_6,-23.0362,31.48537,Mandzemba_2025,B_2020_6_2025,2025,Mandzemba,Shingwedzi,2020,1-Feb-20,30-Jan-20,male,Natural,adult,19-Aug-25,2028,carcass,Basalt,North,409.7337338,Mixed Combretum / Colophospermum mopane woodland,Dense-moderately dense C. mopane shrub savanna. Dominant grass:Themeda triandra,Flat & level plains related to LTIII erosion surface,LE04: Manyeleti,1423.558839,8430.255859,3671.312012,0,yes,-23.03778,31.48537,NA,NA,"no control done, out of time",2020-01-30T00:00:00Z,2025-08-19T00:00:00Z,2020-01-01T00:00:00Z,2025-08-01T00:00:00Z,369.3038834,362.7603145,496.7391738,423.1605976,23.73787879,24.09090909,23.45,26.8375,34.3,37.4,late_wet,dry,181,22,10,314.1592654,0.576140894,282.6777093,1.743968805,-8430.255859,-3671.312012,-1423.558839,1.931837732,-0.894249994,0.225265058,-1.571637422,-0.077196157,0.294573147,B_2020_6_2025,1424,19-Aug-25,15,1,2344.962251,34.54,3.75,19,12,0.08,4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2021_17,-24.37008,31.70227,Girivana_2025,B_2021_17_2025,2025,Girivana,Satara,2021,31-Mar-21,27-Mar-21,female,Natural,adult,16-Jun-25,1542,carcass,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,23.52491742,7637.553711,3249.246826,0,no,NA,NA,NA,NA,NA,2021-03-27T00:00:00Z,2025-06-16T00:00:00Z,2021-03-01T00:00:00Z,2025-06-01T00:00:00Z,532.2210876,723.319037,511.765388,520.174356,22.72525253,22.42727273,22.43181818,23.625,32.5,35,late_wet,dry,315,36,10,314.1592654,1.002676141,407.0851908,0.21511138,-7637.553711,-3249.246826,-23.52491742,-0.795331763,-0.692123581,0.489616905,1.016569267,0.004682707,0.630766965,B_2021_17_2025,24,16-Jun-25,15,15,2344.962251,0,0,0,0,NA,0.24,NA,0.26,NA,NA,NA,NA,0.43,4.79,124.77,0.61,3.05,11.3,8.12,69.08,11.02,17.29,1.74,0.31,0.33,0.11,0.17,4.9,12.07,0.07,0.68,7.74,-16.19,NA,NA,NA,NA
B_2021_17_C,-24.37096,31.70257,Girivana_C_2025,B_2021_17_2025_C,2025,Girivana_C,Satara,2021,NA,NA,female,Natural,adult,16-Jun-25,NA,control,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,68.09577954,7637.553711,3249.246826,0,NA,NA,NA,NA,NA,"road is 100m N, so went south",NA,2025-06-16T00:00:00Z,NA,2025-06-01T00:00:00Z,532.2210876,NA,NA,520.174356,22.72525253,NA,NA,23.625,NA,35,NA,dry,315,36,10,314.1592654,1.002676141,407.2947121,0.760805829,-7637.553711,-3249.246826,-68.09577954,0.178075718,-0.692123581,0.489616905,0.934172261,0.227435326,0.638425564,B_2021_17_C_2025,24,16-Jun-25,15,1,2344.962251,0,0,0,0,0.04,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2021_49_C,-23.32663,31.54261,Ntshivana_C_2025,B_2021_49_2025_C,2025,Ntshivana_C,Mooiplaas,2021,NA,NA,female,Natural,adult,14-Aug-25,NA,control,Granite,Central,439.2222442,Lebombo North,Open to moderately dense C.appiculatum/C.mopane bush savanna,"Low mts & hills,strongly-moderately undulating. Deeply incised by spruits formimg deep narrow gorges.Bev",KL02: Klipkoppies,193.2250822,8214.838867,2959.027832,0,NA,NA,NA,NA,NA,NA,NA,2025-08-14T00:00:00Z,NA,2025-08-01T00:00:00Z,416.8094176,NA,NA,431.1295652,23.77171717,NA,NA,26.95,NA,37.3,NA,dry,333,33,10,314.1592654,1.059971921,343.9590615,0.867100488,-8214.838867,-2959.027832,-193.2250822,0.367683687,-0.839322095,0.671389601,0.702848939,0.225650033,0.929019957,B_2021_49_C_2025,169,14-Aug-25,15,10,2344.962251,0,0,0,0,NA,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2021_63,-23.23172,31.24377,Tshanga_2025,B_2021_63_2025,2025,Tshanga,Woodlands,2021,25-Aug-21,25-Aug-21,female,Management,adult,28-Aug-25,1464,carcass,Granite,North,381.4317824,Colophospermum mopane shrubveld on gabbro,Dense-moderately dense C. mopane shrub savanna,"Slightly-moderately undulating plains with scattered prominent koppies, related to the LTIII erosion sur",LE07: Shilawuri,1182.473683,3671.208252,3003.200928,0,no,NA,NA,NA,NA,NA,2021-08-25T00:00:00Z,2025-08-28T00:00:00Z,2021-08-01T00:00:00Z,2025-08-01T00:00:00Z,378.3004402,468.9037181,392.1879661,430.7716446,23.34393939,22.74090909,23.03181818,26.8,33.9,37.1,dry,dry,310,28,10,314.1592654,0.986760647,339.0507321,0.598836501,-3671.208252,-3003.200928,-1182.473683,-0.110844493,0.319231293,0.643722691,-1.125949497,-0.068460001,0.437825631,B_2021_63_2025,1182,28-Aug-25,15,15,2344.962251,0.14,5,7,0,0.2,0.82,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_30,-24.97095,31.61932,Airport_2025,B_2022_30_2025,2025,Airport,Skukuza,2022,15-Apr-22,15-Apr-22,male,DCA,adult,6-Jun-25,1148,carcass,Granite,South,475.9185388,Thickets of the Sabie & Crocodile River,Moderately dense C. apiculatum/G.bicolor bush savanna with A..exuvialis & A. nigrescens,Slightly-moderately undulating plains which slope down to Sabie R,SK07: Skukuza,632.8392603,1640.893921,4457.464355,0,no,NA,NA,NA,NA,skull disappeared in 24,2022-04-15T00:00:00Z,2025-06-06T00:00:00Z,2022-04-01T00:00:00Z,2025-06-01T00:00:00Z,554.5272274,578.2764215,709.1182847,477.5338774,22.31717172,21.95,22.24090909,22.91666667,32.1,33.8,dry,dry,386,41,10,314.1592654,1.228676161,380.4136073,NA,-1640.893921,-4457.464355,-632.8392603,NA,0.836929087,-0.26712529,-0.109854481,0.153316438,1.091078465,B_2022_30_2025,100,6-Jun-25,15,10,2344.962251,0,0,0,0,0.04,NA,2.44,NA,NA,NA,NA,NA,1.92,3.13,60.34,6.51,6.1,15.66,7.84,29.91,8.24,5.9,1.96,0.28,0.6,0.33,0.21,5.4,64.74,0.1,1.14,8.62,-16.54,NA,NA,NA,NA
B_2022_30_C,-24.97186,31.61948,Airport_C_2025,B_2022_30_2025_C,2025,Airport_C,Skukuza,2022,NA,NA,male,DCA,adult,6-Jun-25,NA,control,Granite,South,475.9185388,Thickets of the Sabie & Crocodile River,Moderately dense C. apiculatum/G.bicolor bush savanna with A..exuvialis & A. nigrescens,Slightly-moderately undulating plains which slope down to Sabie R,SK07: Skukuza,598.0629023,1640.893921,4457.464355,0,NA,NA,NA,NA,NA,"road is 100m north, went south 100m",NA,2025-06-06T00:00:00Z,NA,2025-06-01T00:00:00Z,554.5272274,NA,NA,477.5338774,22.31717172,NA,NA,22.91666667,NA,33.8,NA,dry,386,41,10,314.1592654,1.228676161,381.0098211,NA,-1640.893921,-4457.464355,-598.0629023,NA,0.836929087,-0.26712529,-0.045564323,0.174746491,1.092975042,B_2022_30_C_2025,200,6-Jun-25,15,15,2344.962251,0,0,0,0,0.1,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_33,-23.06978,30.91227,Msinya_2025,B_2022_33_2025,2025,Msinya,Shangoni,2022,4-Apr-23,9-Apr-22,male,Poached,adult,18-Aug-25,1227,carcass,Granite,North,371.9511807,Colophospermum mopane / Acacia nigrescens savanna,C.mopane/Pterocarpus rotundifolius/C.apiculatum bush savanna,Slightly undulating plains becoming more undulating & incised close to Phugwane R,PH10: Bububu,1089.562752,2585.275391,6672.101074,0,yes,-23.0705,30.9119,NA,NA,NA,2022-04-09T00:00:00Z,2025-08-18T00:00:00Z,2022-04-01T00:00:00Z,2025-08-01T00:00:00Z,415.9791191,361.1855645,384.218508,540.3760989,22.95505051,22.53181818,23.08636364,26.125,32.8,36.1,dry,dry,111,11,10,314.1592654,0.353323974,243.2335908,NA,-2585.275391,-6672.101074,-1089.562752,NA,0.596126864,-1.654217441,-0.954187449,-0.670759342,0.354058543,B_2022_33_2025,1090,18-Aug-25,15,2.5,2344.962251,54.33,3.302325581,16,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_54,-24.543322,31.799921,Marheya_2025,B_2022_54_2025,2025,Marheya,N'wanetsi,2022,29-Aug-22,30-Jun-22,male,Natural,adult,10-Jun-25,1076,carcass,Basalt,Central,454.4447684,Kumana Sandveld,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,2159.596738,3178.992432,4256.434082,0,yes,-24.54318,31.79826,NA,NA,NA,2022-06-30T00:00:00Z,2025-06-10T00:00:00Z,2022-06-01T00:00:00Z,2025-06-01T00:00:00Z,545.4777867,548.5995536,697.8758569,491.6915402,22.6520202,22.15,22.87272727,23.35833333,32.3,34.7,dry,dry,278,39,10,314.1592654,0.884901484,378.8782154,NA,-3178.992432,-4256.434082,-2159.596738,NA,0.444738482,-0.141214114,-2.932331749,-0.876269127,0.859840855,B_2022_54_2025,2160,10-Jun-25,15,10,2344.962251,1.9,3.75,2,2,NA,NA,NA,NA,NA,NA,NA,NA,8.66,4.31,71.29,0.03,27.46,12.37,10.71,30.23,15.99,22.82,28.23,0.28,0.19,0.1,0.05,6.82,150.84,0.13,1.88,6.17,-15.03,NA,NA,NA,NA
B_2022_61,-23.12896,31.43464,Mopane_2025,B_2022_61_2025,2025,Mopane,Shingwedzi,2022,7-Jul-22,7-Jul-22,male,DCA,adult,20-Aug-25,1140,carcass,Basalt,North,384.6655571,Combretum / Colophospermum mopane Rugged Veld,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,524.4575113,1548.173096,2296.010254,0,yes,-23.12919,31.43472,NA,NA,NA,2022-07-07T00:00:00Z,2025-08-20T00:00:00Z,2022-07-01T00:00:00Z,2025-08-01T00:00:00Z,373.3621478,400.0614641,348.7654159,409.5820091,23.62474747,23.18636364,23.85909091,27.2625,34.4,37.7,dry,dry,706,59,10,314.1592654,2.247267796,364.5905758,0.587786665,-1548.173096,-2296.010254,-524.4575113,-0.130555145,0.860571419,1.086657022,0.090508069,0.476795342,0.208349568,B_2022_61_2025,524,20-Aug-25,15,2.5,2344.962251,4.82,4.72,87,5,NA,0.8,NA,0.12,NA,NA,NA,NA,4.44,22.7,269.99,0.03,76.27,69.98,15.81,38.35,11.41,5.73,0.02,0,0.28,0.05,0.14,7.63,977.2,0.2,3.1,8.58,-13.78,NA,NA,NA,NA
B_2022_61_C,-23.12805,31.43466,Mopane_C_2025,B_2022_61_2025_C,2025,Mopane_C,Shingwedzi,2022,NA,NA,male,DCA,adult,20-Aug-25,NA,control,Basalt,North,384.6655571,Combretum / Colophospermum mopane Rugged Veld,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,425.5057637,1548.173096,2296.010254,0,NA,NA,NA,NA,NA,NA,NA,2025-08-20T00:00:00Z,NA,2025-08-01T00:00:00Z,373.3621478,NA,NA,409.5820091,23.62474747,NA,NA,27.2625,NA,37.7,NA,dry,706,59,10,314.1592654,2.247267796,364.1956187,NA,-1548.173096,-2296.010254,-425.5057637,NA,0.860571419,1.086657022,0.273437619,0.74022202,0.210561824,B_2022_61_C_2025,524,20-Aug-25,15,0.5,2344.962251,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_62,-23.002281,31.473493,Vutivi_2025,B_2022_62_2025,2025,Vutivi,Shingwedzi,2022,16-Jul-22,9-Jul-22,male,Natural,adult,19-Aug-25,1137,carcass,Basalt,North,443.7607428,Mixed Combretum / Colophospermum mopane woodland,Dense-moderately dense C. mopane shrub savanna. Dominant grass:Themeda triandra,Flat & level plains related to LTIII erosion surface,LE04: Manyeleti,1763.247907,9244.009766,2769.776611,0,yes,-23.00233,31.47332,NA,NA,NA,2022-07-09T00:00:00Z,2025-08-19T00:00:00Z,2022-07-01T00:00:00Z,2025-08-01T00:00:00Z,369.3038834,416.4666531,317.2903442,423.1605976,23.73787879,23.3,23.95909091,26.8375,34.4,37.4,dry,dry,61,9,10,314.1592654,0.194169031,265.5392775,1.415853163,-9244.009766,-2769.776611,-1763.247907,1.346546419,-1.101744271,0.78992321,-2.199611862,-0.291221626,0.256203977,B_2022_62_2025,1763,19-Aug-25,15,15,2344.962251,51.73,3.5,53,20,NA,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_62_C,-23.0013,31.47347,Vutivi_C_2025,B_2022_62_2025_C,2025,Vutivi_C,Shingwedzi,2022,NA,NA,male,Natural,adult,19-Aug-25,NA,control,Basalt,North,443.7607428,Mixed Combretum / Colophospermum mopane woodland,Dense-moderately dense C. mopane shrub savanna. Dominant grass:Themeda triandra,Flat & level plains related to LTIII erosion surface,LE04: Manyeleti,1669.7386,9244.009766,2769.776611,0,NA,NA,NA,NA,NA,NA,NA,2025-08-19T00:00:00Z,NA,2025-08-01T00:00:00Z,369.3038834,NA,NA,423.1605976,23.73787879,NA,NA,26.8375,NA,37.4,NA,dry,67,10,10,314.1592654,0.213267624,265.0748106,0,-9244.009766,-2769.776611,-1669.7386,-1.179046544,-1.101744271,0.78992321,-2.026743612,-0.879402804,0.255826054,B_2022_62_C_2025,1763,19-Aug-25,15,1,2344.962251,0,0,0,0,0,0,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2022_99_C,-24.41355,31.9697,Alastair_Sinclair_C_2025,B_2022_99_2025_C,2025,Alastair Sinclair_C,N'wanetsi,2022,NA,NA,female,Natural,adult,20-Jun-25,NA,control,Basalt,Central,430.5791748,Lebombo South,Moderately dense C. apiculatum/ C. hereroense/ T. prunioides bush savanna,Low mts & hills with strongly-slightly undulating landform.  Deeply incised by spruits to form deep narr,SP04: Nwanetsi,75.33144968,1533.990479,3461.485352,0,NA,NA,NA,NA,NA,"river interferes N and E, road interferes S and W. River interferes NE and NW, went 100m SE",NA,2025-06-20T00:00:00Z,NA,2025-06-01T00:00:00Z,564.483619,NA,NA,543.2266264,23.40454545,NA,NA,24.29166667,NA,36.5,NA,dry,177,18,10,314.1592654,0.563408499,319.9599229,0.21511138,-1533.990479,-3461.485352,-75.33144968,-0.795331763,0.864187761,0.35668567,0.920795864,0.336584383,0.314655881,B_2022_99_C_2025,68,20-Jun-25,15,5,2344.962251,0,0,0,0,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B_2023_106_C,-23.28796,31.45181,Marhambu_C_2025,B_2023_106_2025_C,2025,Marhambu_C,Shingwedzi,2023,NA,NA,Male,Natural,Adult,13-Aug-25,NA,control,Basalt,North,392.6855578,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,723.293368,12876.7041,4281.932129,0,NA,NA,NA,NA,NA,"area is somewhat burned, browse and seedlings may be inacurate",NA,2025-08-13T00:00:00Z,NA,2025-08-01T00:00:00Z,386.7207959,NA,NA,405.5428779,23.47121212,NA,NA,27.05,NA,37.3,NA,dry,339,49,10,314.1592654,1.079070514,340.8354799,NA,-12876.7041,-4281.932129,-723.293368,NA,-2.028023426,-0.157184291,-0.277074663,-0.820760793,0.477533403,B_2023_106_C_2025,708,13-Aug-25,15,2.5,2344.962251,0,0,0,0,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
