site,nickname,gender,age,lat,long,date_report,est_d_death,date_visit,age_days,transect,species,distance_m,browsed,notes,year_sampled,unique_id,y_obs,section,age_class,cause_death,soil_type,type,region,average_rainfall_mm,dist2road,dist2river,dist2aw,mass_bones,pellets_dung,elephant_dung,pat_dung,zebra_dung,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,average_precip_16_25,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,average_temp_16_24,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,ele_density_2017_buf,hyena_density_2015_idw
B_2023_131_C,Limpopo_C,NA,NA,-23.11395,31.538,NA,10-Nov-23,15-Aug-25,NA,E,Colophospermum_mopane,7.3,0,NA,2025,B_2023_131_2025_C,2023,Shingwedzi,Adult,Natural,Basalt,control,North,427.6047283,37.35044813,5822.512207,6665.002441,0,NA,0.12,NA,NA,NA,NA,418.1238599,377.7071393,NA,NA,26.8875,23.76313131,NA,37.4,NA,1.352817016,0.305060093
B_2020_6,Mandzemba,NA,NA,-23.0362,31.48537,NA,30-Jan-20,19-Aug-25,2028,S,Colophospermum_mopane,7.3,0,NA,2025,B_2020_6_2025,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,34.54,0.08,4.72,NA,NA,362.7603145,496.7391738,423.1605976,369.3038834,24.09090909,23.45,26.8375,23.73787879,34.3,37.4,late_wet,0.576140894,0.294573147
B_2022_61_C,Mopane_C,NA,NA,-23.12805,31.43466,NA,NA,20-Aug-25,NA,SE,Colophospermum_mopane,7.3,0,NA,2025,B_2022_61_2025_C,2022,Shingwedzi,adult,DCA,Basalt,control,North,384.6655571,425.5057637,1548.173096,2296.010254,0,NA,NA,NA,NA,NA,NA,409.5820091,373.3621478,NA,NA,27.2625,23.62474747,NA,37.7,NA,2.247267796,0.210561824
B_2022_37,Nhlanganini,NA,NA,-23.86795,31.54198,NA,28-Apr-22,29-Jul-25,1188,SE,Colophospermum_mopane,7.3,2,NA,2025,B_2022_37_2025,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,68.81,0.02,NA,NA,NA,411.3091843,464.5164974,376.0561886,416.4311916,23.40909091,23.73181818,25.65,23.71111111,34.8,37.1,dry,1.00585924,0.374042789
B_2022_64_C,Outpost_C,NA,NA,-22.39324,31.15855,NA,NA,26-Aug-25,NA,NE,Colophospermum_mopane,7.3,0,NA,2025,B_2022_64_2025_C,2022,Pafuri,adult,Fighting,Granite,control,North,455.4078902,499.2498284,2852.950195,4316.189453,0,NA,1.68,0.02,NA,NA,NA,559.8107872,404.5767229,NA,NA,28.025,24.55656566,NA,38.7,NA,0.655718366,0.520594204
B_2023_141,Sugar Vista,NA,NA,-25.505616,31.373127,NA,18-Dec-23,27-Jun-25,557,NW,Dichrostachys_cinerea,7.3,7,NA,2025,B_2023_141_2025,2023,Malelane,adult,DCA,Granite,carcass,South,641.6328204,1152.844012,2527.736328,4752.864258,2.58,0.38,1.66,NA,NA,1022.844734,931.3300052,819.8035078,878.5413185,22.36363636,23.08181818,23.04166667,22.48131313,31.6,32.8,early_wet,0.340591578,0.404982153
B_2024_3_C,Vesel Perkse_C,NA,NA,-25.47918,31.3312,NA,NA,25-Jun-25,NA,NW,Dichrostachys_cinerea,7.3,10,NA,2025,B_2024_3_2025_C,2024,Stolsnek,adult,DCA,Granite,control,South,685.6598627,338.393982,2691.323975,4866.108398,0,0.48,0.2,NA,NA,NA,NA,891.4119377,936.6441418,NA,NA,22.475,21.88333333,NA,32.5,NA,0.36287327,0.374330712
B_2023_144,Bushwillow,NA,NA,-25.38026,32.01188,NA,20-Dec-23,25-Jul-25,583,S,Pterocarpus_rotundifolius,7.2,6,NA,2025,B_2023_144_2025,2023,Crocodile Bridge,adult,Shot,Granite,carcass,South,259.9222104,14.46152655,NA,NA,1,0.16,0.98,NA,NA,710.7391033,629.7137079,560.2425804,653.958884,22.12727273,22.44545455,22.59,22.05454545,31.3,32.6,early_wet,0.321492985,0.655550039
B_2021_17,Girivana,NA,NA,-24.37008,31.70227,NA,27-Mar-21,16-Jun-25,1542,S,Maerua_parvifolia,7.2,2,NA,2025,B_2021_17_2025,2021,Satara,adult,Natural,Basalt,carcass,Central,474.2091277,23.52491742,7637.553711,3249.246826,0,NA,0.24,NA,0.26,723.319037,511.765388,520.174356,532.2210876,22.42727273,22.43181818,23.625,22.72525253,32.5,35,late_wet,1.002676141,0.630766965
B_2023_66,Machalolo,NA,NA,-23.81536,31.49551,NA,16-Jul-23,6-Aug-25,752,SE,Colophospermum_mopane,7.2,1,NA,2025,B_2023_66_2025,2023,Letaba,adult,Management,Basalt,carcass,Central,365.0032478,1200.249433,4883.600586,7517.097656,0.34,0.06,0.08,NA,0.08,473.4461799,275.8268936,383.5587597,426.8250235,23.72727273,23.7,26.475,23.37676768,33.6,36.7,dry,1.177746579,0.411476575
B_2022_61,Mopane,NA,NA,-23.12896,31.43464,NA,7-Jul-22,20-Aug-25,1140,E,Colophospermum_mopane,7.2,0,NA,2025,B_2022_61_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,4.82,NA,0.8,NA,0.12,400.0614641,348.7654159,409.5820091,373.3621478,23.18636364,23.85909091,27.2625,23.62474747,34.4,37.7,dry,2.247267796,0.208349568
B_2022_37_C,Nhlanganini_C,NA,NA,-23.86705,31.54202,NA,NA,29-Jul-25,NA,NW,Colophospermum_mopane,7.2,2,NA,2025,B_2022_37_2025_C,2022,Letaba,adult,Natural,Basalt,control,Central,366.0817611,231.180827,4837.447266,8105.197266,0,NA,0.1,NA,NA,NA,NA,376.0561886,416.4311916,NA,NA,25.65,23.71111111,NA,37.1,NA,1.00585924,0.373817341
B_2022_37_C,Nhlanganini_C,NA,NA,-23.86705,31.54202,NA,NA,29-Jul-25,NA,SW,Colophospermum_mopane,7.2,4,NA,2025,B_2022_37_2025_C,2022,Letaba,adult,Natural,Basalt,control,Central,366.0817611,231.180827,4837.447266,8105.197266,0,NA,0.1,NA,NA,NA,NA,376.0561886,416.4311916,NA,NA,25.65,23.71111111,NA,37.1,NA,1.00585924,0.373817341
B_2021_49_C,Ntshivana_C,NA,NA,-23.32663,31.54261,NA,NA,14-Aug-25,NA,NE,Colophospermum_mopane,7.2,1,NA,2025,B_2021_49_2025_C,2021,Mooiplaas,adult,Natural,Granite,control,Central,439.2222442,193.2250822,8214.838867,2959.027832,0,NA,1.38,NA,NA,NA,NA,431.1295652,416.8094176,NA,NA,26.95,23.77171717,NA,37.3,NA,1.059971921,0.929019957
B_2022_64,Outpost,NA,NA,-22.39239,31.1586683,NA,18-Jul-22,26-Aug-25,1135,NE,Ormocarpum_trichocarpum,7.2,5,NA,2025,B_2022_64_2025,2022,Pafuri,adult,Fighting,Granite,carcass,North,455.4078902,404.7544801,2852.950195,4316.189453,2.32,NA,1.18,NA,NA,415.3850589,327.8623159,559.8107872,404.5767229,24.15909091,24.71363636,28.025,24.55656566,35.2,38.7,dry,0.655718366,0.519631391
B_2022_62_C,Vutivi_C,NA,NA,-23.0013,31.47347,NA,NA,19-Aug-25,NA,NE,Colophospermum_mopane,7.2,10,NA,2025,B_2022_62_2025_C,2022,Shingwedzi,adult,Natural,Basalt,control,North,443.7607428,1669.7386,9244.009766,2769.776611,0,0,0,NA,0.16,NA,NA,423.1605976,369.3038834,NA,NA,26.8375,23.73787879,NA,37.4,NA,0.213267624,0.255826054
B_2023_15,Woody,NA,NA,-25.15009,31.2842,NA,25-Jan-23,8-Jul-25,895,E,Gymnosporia_senegalensis,7.2,0,NA,2025,B_2023_15_2025,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.12,NA,NA,NA,NA,647.1735821,925.7168159,644.3796554,727.2266557,21.39545455,21.44090909,23.08,21.48686869,32,32.6,late_wet,1.072704316,0.402141471
B_2022_75_C,Xidulu_C,NA,NA,-23.0346,30.91468,NA,NA,11-Aug-25,NA,E,Pterocarpus_rotundifolius,7.2,1,NA,2025,B_2022_75_2025_C,2022,Shangoni,adult,Natural,Granite,control,North,382.3015972,478.0540557,3752.068604,4493.916992,0,0.06,NA,NA,NA,NA,NA,522.0948191,401.4586152,NA,NA,26.4,23.16161616,NA,36.6,NA,1.00585924,0.353597794
B_2024_152_C,Mpfula_C,NA,NA,-23.8621,31.58727,NA,NA,31-Jul-25,NA,SW,Colophospermum_mopane,7.1,5,NA,2025,B_2024_152_2025_C,2024,Letaba,adult,Not_natural,Basalt,control,Central,366.9988374,268.2663253,1332.50293,6855.797852,0,0.04,1.7,NA,NA,NA,NA,345.3882005,374.9893524,NA,NA,25.62,23.86969697,NA,37.2,NA,0.872169088,0.419252085
B_2022_37,Nhlanganini,NA,NA,-23.86795,31.54198,NA,28-Apr-22,29-Jul-25,1188,E,Colophospermum_mopane,7.1,2,NA,2025,B_2022_37_2025,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,68.81,0.02,NA,NA,NA,411.3091843,464.5164974,376.0561886,416.4311916,23.40909091,23.73181818,25.65,23.71111111,34.8,37.1,dry,1.00585924,0.374042789
B_2022_64_C,Outpost_C,NA,NA,-22.39324,31.15855,NA,NA,26-Aug-25,NA,N,Colophospermum_mopane,7.1,4,NA,2025,B_2022_64_2025_C,2022,Pafuri,adult,Fighting,Granite,control,North,455.4078902,499.2498284,2852.950195,4316.189453,0,NA,1.68,0.02,NA,NA,NA,559.8107872,404.5767229,NA,NA,28.025,24.55656566,NA,38.7,NA,0.655718366,0.520594204
B_2022_135,Wilson,NA,NA,-25.19352,31.614296,NA,27-Nov-22,2-Jul-25,948,SE,Dichrostachys_cinerea,7.1,NA,dead,2025,B_2022_135_2025,2022,Skukuza,adult,Natural,Granite,carcass,South,440.8070678,0.360690496,4046.635254,2976.924561,0.1,0.12,0.08,0.02,NA,680.9532423,919.621479,551.9523144,631.1230877,22.24545455,22.33181818,23.55,22.39343434,32.1,33.5,early_wet,0.989943746,0.75602614
B_2017_64,Burn,NA,NA,-22.97023,31.40587,NA,29-Jun-17,12-Aug-25,2966,S,Colophospermum_mopane,7,3,NA,2025,B_2017_64_2025,2017,Shingwedzi,adult,Poached,Basalt,carcass,North,415.7226831,51.78762972,7859.619141,2184.4021,28.44,NA,0.28,NA,0.08,628.8558459,446.0894513,466.2223639,390.2857621,23.45909091,23.36818182,27.125,23.62626263,34.9,37.6,dry,0.690732453,0.241650395
B_2017_64_C,Burn_C,NA,NA,-22.96926,31.40608,NA,NA,12-Aug-25,NA,E,Colophospermum_mopane,7,0,NA,2025,B_2017_64_2025_C,2017,Shingwedzi,adult,Poached,Basalt,control,North,415.7226831,49.53892332,8239.323242,2239.667969,0,NA,NA,NA,NA,NA,NA,466.2223639,390.2857621,NA,NA,27.125,23.62626263,NA,37.6,NA,0.690732453,0.24149353
B_2023_144_C,Bushwillow_C,NA,NA,-25.37934,32.01184,NA,NA,25-Jul-25,NA,SE,Gymnosporia_senegalensis,7,0,NA,2025,B_2023_144_2025_C,2023,Crocodile Bridge,adult,Shot,Granite,control,South,259.9222104,84.30479167,NA,NA,0,NA,NA,NA,NA,NA,NA,560.2425804,653.958884,NA,NA,22.59,22.05454545,NA,32.6,NA,0.321492985,0.657786227
B_2023_124_C,Croc Hill_C,NA,NA,-25.42285,31.97395,NA,NA,24-Jul-25,NA,N,Euclea_divinorum,7,0,NA,2025,B_2023_124_2025_C,2023,Crocodile Bridge,adult,DCA,Basalt,control,South,621.7882109,798.1370355,3674.843262,4780.487793,0,0.06,3.87,NA,NA,NA,NA,601.2193699,707.6085071,NA,NA,24.04,23.00353535,NA,33.9,NA,0.296028194,0.537711994
B_2023_8_C,Daga_C,NA,NA,-23.03176,31.36067,NA,NA,19-Aug-25,NA,W,Salvadora_australis,7,0,NA,2025,B_2023_8_2025_C,2023,Vlakteplaas,adult,Natural,Basalt,control,North,392.7141317,446.2143916,3050.477783,2479.92749,0,NA,0.34,NA,NA,NA,NA,439.2186296,377.6306918,NA,NA,27.5,23.92121212,NA,37.8,NA,0.999493043,0.124219313
B_2019_51,Goldilocks,NA,NA,-25.00095,31.47464,NA,9-Jul-19,11-Jul-25,2194,SW,Combretum_apiculatum,7,5,NA,2025,B_2019_51_2025,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,133,0.62,NA,NA,0.1,507.0473132,499.5334642,501.3476143,565.1577309,22.42272727,21.91363636,23.59,22.22323232,32.7,33.2,dry,0.413802852,0.691881655
B_2022_134_C,Granite_C,NA,NA,-23.96013,31.37573,NA,NA,30-Jul-25,NA,W,Colophospermum_mopane,7,6,NA,2025,B_2022_134_2025_C,2022,Phalaborwa,adult,Natural,Granite,control,Central,374.1327924,734.438463,9908.216797,5802.815918,0,0.38,NA,0.06,NA,NA,NA,445.763093,478.2764382,NA,NA,24.87,22.97575758,NA,35.7,NA,0.407436654,0.344973789
B_2022_129,Khensani,NA,NA,-25.121177,31.33036,NA,16-Nov-22,10-Jul-25,967,E,Combretum_hereroense,7,0,NA,2025,B_2022_129_2025,2022,Pretoriuskop,adult,Management,Granite,carcass,South,570.5978715,930.6087778,2631.378662,3434.723389,0.32,NA,2,NA,NA,672.6183882,965.7280321,587.7765889,671.8596036,21.72727273,21.69090909,23.33,21.83434343,32.1,33,early_wet,1.120450799,0.398881864
B_2024_20_C,Kokowane_C,NA,NA,-24.37956,31.90588,NA,NA,16-Jun-25,NA,S,Dichrostachys_cinerea,7,2,NA,2025,B_2024_20_2025_C,2024,N'wanetsi,adult,Burned,Basalt,control,Central,396.0380299,422.5802965,2790.164307,2829.799316,0,0.02,0.25,NA,0.14,NA,NA,471.6790328,509.3363506,NA,NA,24.21666667,23.33737374,NA,36.3,NA,1.543802948,0.195019973
B_2022_56_C,Kule_C,NA,NA,-23.11558,31.40625,NA,NA,20-Aug-25,NA,S,Colophospermum_mopane,7,0,NA,2025,B_2022_56_2025_C,2022,Shingwedzi,adult,DCA,Basalt,control,North,391.0012146,1733.338051,2305.401855,1704.212646,0,NA,0.7,NA,0.06,NA,NA,409.5820091,373.3621478,NA,NA,27.35,23.72878788,NA,37.8,NA,1.903493119,0.224251095
B_2024_111,Lala plam,NA,NA,-23.70814,31.62201,NA,3/13/2024,31-Jul-25,505,S,Colophospermum_mopane,7,3,NA,2025,B_2024_111_2025,2024,Letaba,adult,Natural,Basalt,carcass,Central,398.9837588,303.5194598,9998.525391,6202.998535,0.04,NA,6.3,NA,NA,268.0431538,371.8625796,372.2890825,416.7074389,23.83181818,23.6625,25.49,23.56161616,34.8,36.9,late_wet,0.522028213,0.377940094
B_2024_111,Lala plam,NA,NA,-23.70814,31.62201,NA,3/13/2024,31-Jul-25,505,SE,Colophospermum_mopane,7,8,NA,2025,B_2024_111_2025,2024,Letaba,adult,Natural,Basalt,carcass,Central,398.9837588,303.5194598,9998.525391,6202.998535,0.04,NA,6.3,NA,NA,268.0431538,371.8625796,372.2890825,416.7074389,23.83181818,23.6625,25.49,23.56161616,34.8,36.9,late_wet,0.522028213,0.377940094
B_2023_131_C,Limpopo_C,NA,NA,-23.11395,31.538,NA,10-Nov-23,15-Aug-25,NA,S,Colophospermum_mopane,7,0,NA,2025,B_2023_131_2025_C,2023,Shingwedzi,Adult,Natural,Basalt,control,North,427.6047283,37.35044813,5822.512207,6665.002441,0,NA,0.12,NA,NA,NA,NA,418.1238599,377.7071393,NA,NA,26.8875,23.76313131,NA,37.4,NA,1.352817016,0.305060093
B_2023_76_C,Machayl_C,NA,NA,-22.59307,31.29736,NA,NA,25-Aug-25,NA,N,Combretum_apiculatum,7,1,NA,2025,B_2023_76_2025_C,2023,Pafuri,Adult,Snared,Granite,control,North,447.7574866,383.8157981,17775.10742,5621.352051,0,0.12,0.06,NA,NA,NA,NA,637.343924,480.0180344,NA,NA,27,23.54343434,NA,37.2,NA,0.394704259,0.20773254
B_2023_76_C,Machayl_C,NA,NA,-22.59307,31.29736,NA,NA,25-Aug-25,NA,W,Combretum_apiculatum,7,5,NA,2025,B_2023_76_2025_C,2023,Pafuri,Adult,Snared,Granite,control,North,447.7574866,383.8157981,17775.10742,5621.352051,0,0.12,0.06,NA,NA,NA,NA,637.343924,480.0180344,NA,NA,27,23.54343434,NA,37.2,NA,0.394704259,0.20773254
B_2023_106_C,Marhambu_C,NA,NA,-23.28796,31.45181,NA,NA,13-Aug-25,NA,E,Colophospermum_mopane,7,0,NA,2025,B_2023_106_2025_C,2023,Shingwedzi,Adult,Natural,Basalt,control,North,392.6855578,723.293368,12876.7041,4281.932129,0,0.14,NA,NA,NA,NA,NA,405.5428779,386.7207959,NA,NA,27.05,23.47121212,NA,37.3,NA,1.079070514,0.477533403
B_2022_61_C,Mopane_C,NA,NA,-23.12805,31.43466,NA,NA,20-Aug-25,NA,E,Colophospermum_mopane,7,0,NA,2025,B_2022_61_2025_C,2022,Shingwedzi,adult,DCA,Basalt,control,North,384.6655571,425.5057637,1548.173096,2296.010254,0,NA,NA,NA,NA,NA,NA,409.5820091,373.3621478,NA,NA,27.2625,23.62474747,NA,37.7,NA,2.247267796,0.210561824
B_2025_3_C,Munywini_C,NA,NA,-24.78033,31.85258,NA,NA,16-Jul-25,NA,NW,Dichrostachys_cinerea,7,0,NA,2025,B_2025_3_2025_C,2025,Tshokwane,adult,DCA,Basalt,control,Central,469.4173786,188.6773285,1925.599976,1971.451538,0,0.1,0.04,NA,0.08,NA,NA,539.0150743,607.9748614,NA,NA,23.78,22.61060606,NA,34.2,NA,0.47428173,0.657253336
B_2024_90,Ntokozo,NA,NA,-23.92952,31.49867,NA,5/6/2024,19-Jun-25,409,W,Flueggea_virosa,7,0,NA,2025,B_2024_90_2025,2024,Letaba,adult,Management,Granite,carcass,Central,363.0662668,34.0677111,9402.871094,2948.120605,0.32,NA,4.34,NA,NA,332.0134277,399.6323657,399.2558179,450.029723,23.24545455,24.14166667,24.14166667,23.05505051,33.4,35.9,dry,0.728929639,0.719801793
B_2024_90,Ntokozo,NA,NA,-23.92952,31.49867,NA,5/6/2024,19-Jun-25,409,W,Colophospermum_mopane,7,8,NA,2025,B_2024_90_2025,2024,Letaba,adult,Management,Granite,carcass,Central,363.0662668,34.0677111,9402.871094,2948.120605,0.32,NA,4.34,NA,NA,332.0134277,399.6323657,399.2558179,450.029723,23.24545455,24.14166667,24.14166667,23.05505051,33.4,35.9,dry,0.728929639,0.719801793
B_2023_141_C,Sugar Vista_C,NA,NA,-25.50474,31.37302,NA,NA,27-Jun-25,NA,E,Dichrostachys_cinerea,7,10,NA,2025,B_2023_141_2025_C,2023,Malelane,adult,DCA,Granite,control,South,641.6328204,1146.34837,2754.191406,4724.256348,0,0.1,0.06,NA,NA,NA,NA,819.8035078,878.5413185,NA,NA,23.04166667,22.48131313,NA,32.8,NA,0.343774677,0.404935291
B_2023_31_C,Vutomi_C,NA,NA,-24.7009,31.89983,NA,NA,15-Jul-25,NA,NE,Gymnosporia_senegalensis,7,0,NA,2025,B_2023_31_2025_C,2023,Tshokwane,adult,Natural,Basalt,control,Central,473.5326038,1899.733187,6184.555664,4709.125977,0,NA,NA,NA,NA,NA,NA,584.2068734,642.4674722,NA,NA,23.82,22.5969697,NA,34.4,NA,0.270563403,0.591205189
B_2022_135,Wilson,NA,NA,-25.19352,31.614296,NA,27-Nov-22,2-Jul-25,948,S,Acacia_swazica,7,5,new,2025,B_2022_135_2025,2022,Skukuza,adult,Natural,Granite,carcass,South,440.8070678,0.360690496,4046.635254,2976.924561,0.1,0.12,0.08,0.02,NA,680.9532423,919.621479,551.9523144,631.1230877,22.24545455,22.33181818,23.55,22.39343434,32.1,33.5,early_wet,0.989943746,0.75602614
B_2023_15,Woody,NA,NA,-25.15009,31.2842,NA,25-Jan-23,8-Jul-25,895,NW,Terminalia_sericea,7,4,NA,2025,B_2023_15_2025,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.12,NA,NA,NA,NA,647.1735821,925.7168159,644.3796554,727.2266557,21.39545455,21.44090909,23.08,21.48686869,32,32.6,late_wet,1.072704316,0.402141471
B_2017_64,Burn,NA,NA,-22.97023,31.40587,NA,29-Jun-17,12-Aug-25,2966,W,Colophospermum_mopane,6.9,1,NA,2025,B_2017_64_2025,2017,Shingwedzi,adult,Poached,Basalt,carcass,North,415.7226831,51.78762972,7859.619141,2184.4021,28.44,NA,0.28,NA,0.08,628.8558459,446.0894513,466.2223639,390.2857621,23.45909091,23.36818182,27.125,23.62626263,34.9,37.6,dry,0.690732453,0.241650395
B_2023_19_C,Flats_C,NA,NA,-23.06624,31.35125,NA,NA,21-Aug-25,NA,E,Colophospermum_mopane,6.9,0,burned,2025,B_2023_19_2025_C,2023,Shingwedzi,adult,Natural,Basalt,control,North,412.3793626,1199.369154,2712.178955,3233.879639,0,0.02,0.02,NA,0.06,NA,NA,461.4974875,403.9019436,NA,NA,27.4125,23.81212121,NA,37.6,NA,1.104535305,0.236623193
B_2023_135_C,Sirheni_C,NA,NA,-22.89828,31.19139,NA,NA,27-Aug-25,NA,SW,Colophospermum_mopane,6.9,1,NA,2025,B_2023_135_2025_C,2023,Vlakteplaas,Adult,Natural,Granite,control,North,431.772672,415.2823945,1911.043823,2884.895752,0,0.12,0.04,NA,NA,NA,NA,563.6941037,440.9609204,NA,NA,27.0625,23.63838384,NA,37.3,NA,0.821239506,0.416005629
B_2022_30_C,Airport_C,NA,NA,-24.97186,31.61948,NA,NA,6-Jun-25,NA,S,Acacia_grandicornuta,6.8,10,NA,2025,B_2022_30_2025_C,2022,Skukuza,adult,DCA,Granite,control,South,475.9185388,598.0629023,1640.893921,4457.464355,0,0.1,NA,2.7,NA,NA,NA,477.5338774,554.5272274,NA,NA,22.91666667,22.31717172,NA,33.8,NA,1.228676161,1.092975042
B_2022_99_C,Alastair Sinclair_C,NA,NA,-24.41355,31.9697,NA,NA,20-Jun-25,NA,NE,Grewia_bicolor,6.8,3,NA,2025,B_2022_99_2025_C,2022,N'wanetsi,adult,Natural,Basalt,control,Central,430.5791748,75.33144968,1533.990479,3461.485352,0,NA,0.24,NA,NA,NA,NA,543.2266264,564.483619,NA,NA,24.29166667,23.40454545,NA,36.5,NA,0.563408499,0.314655881
B_2022_11,Big Bull,NA,NA,-24.536754,31.882148,NA,15-Feb-22,11-Jun-25,1212,NW,Ehretia_amoena,6.8,10,NA,2025,B_2022_11_2025,2022,N'wanetsi,adult,Fighting,Basalt,carcass,Central,405.5562511,1645.319292,4528.797363,5264.649902,69,NA,NA,NA,NA,439.8931763,710.5236981,456.9178209,484.8011507,22.81818182,22.89545455,23.86666667,23.13333333,33.1,35.4,late_wet,0.25146481,0.686030478
B_2017_64,Burn,NA,NA,-22.97023,31.40587,NA,29-Jun-17,12-Aug-25,2966,E,Colophospermum_mopane,6.8,0,NA,2025,B_2017_64_2025,2017,Shingwedzi,adult,Poached,Basalt,carcass,North,415.7226831,51.78762972,7859.619141,2184.4021,28.44,NA,0.28,NA,0.08,628.8558459,446.0894513,466.2223639,390.2857621,23.45909091,23.36818182,27.125,23.62626263,34.9,37.6,dry,0.690732453,0.241650395
B_2017_64_C,Burn_C,NA,NA,-22.96926,31.40608,NA,NA,12-Aug-25,NA,NW,Colophospermum_mopane,6.8,0,NA,2025,B_2017_64_2025_C,2017,Shingwedzi,adult,Poached,Basalt,control,North,415.7226831,49.53892332,8239.323242,2239.667969,0,NA,NA,NA,NA,NA,NA,466.2223639,390.2857621,NA,NA,27.125,23.62626263,NA,37.6,NA,0.690732453,0.24149353
B_2023_144,Bushwillow,NA,NA,-25.38026,32.01188,NA,20-Dec-23,25-Jul-25,583,SE,Pterocarpus_rotundifolius,6.8,6,NA,2025,B_2023_144_2025,2023,Crocodile Bridge,adult,Shot,Granite,carcass,South,259.9222104,14.46152655,NA,NA,1,0.16,0.98,NA,NA,710.7391033,629.7137079,560.2425804,653.958884,22.12727273,22.44545455,22.59,22.05454545,31.3,32.6,early_wet,0.321492985,0.655550039
B_2023_144_C,Bushwillow_C,NA,NA,-25.37934,32.01184,NA,NA,25-Jul-25,NA,E,Gymnosporia_senegalensis,6.8,0,NA,2025,B_2023_144_2025_C,2023,Crocodile Bridge,adult,Shot,Granite,control,South,259.9222104,84.30479167,NA,NA,0,NA,NA,NA,NA,NA,NA,560.2425804,653.958884,NA,NA,22.59,22.05454545,NA,32.6,NA,0.321492985,0.657786227
B_2022_134_C,Granite_C,NA,NA,-23.96013,31.37573,NA,NA,30-Jul-25,NA,NW,Colophospermum_mopane,6.8,1,NA,2025,B_2022_134_2025_C,2022,Phalaborwa,adult,Natural,Granite,control,Central,374.1327924,734.438463,9908.216797,5802.815918,0,0.38,NA,0.06,NA,NA,NA,445.763093,478.2764382,NA,NA,24.87,22.97575758,NA,35.7,NA,0.407436654,0.344973789
B_2022_56,Kule,NA,NA,-23.11656,31.40627,NA,28-Jun-22,20-Aug-25,1149,S,Colophospermum_mopane,6.8,0,NA,2025,B_2022_56_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,391.0012146,1732.032921,2305.401855,1704.212646,0.66,0.18,0.2,NA,0.24,403.5015337,342.2207525,409.5820091,373.3621478,23.23636364,24.04545455,27.35,23.72878788,34.4,37.8,dry,1.903493119,0.222140359
B_2022_56,Kule,NA,NA,-23.11656,31.40627,NA,28-Jun-22,20-Aug-25,1149,S,Combretum_mossambicense,6.8,0,NA,2025,B_2022_56_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,391.0012146,1732.032921,2305.401855,1704.212646,0.66,0.18,0.2,NA,0.24,403.5015337,342.2207525,409.5820091,373.3621478,23.23636364,24.04545455,27.35,23.72878788,34.4,37.8,dry,1.903493119,0.222140359
B_2023_38,Mahlati,NA,NA,-23.260311,31.464111,NA,27-Jul-23,13-Aug-25,748,W,Colophospermum_mopane,6.8,0,NA,2025,B_2023_38_2025,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,402.0563411,23.69814816,10152.50586,4480.57959,83.22,0.02,NA,0.52,NA,357.7837964,214.9998305,405.5428779,386.7207959,23.51818182,23.63636364,27.05,23.52474747,34.6,37.3,dry,0.964478955,0.420685321
B_2023_38_C,Mahlati_C,NA,NA,-23.2594,31.46401,NA,NA,13-Aug-25,NA,NW,Colophospermum_mopane,6.8,0,NA,2025,B_2023_38_2025_C,2023,Shingwedzi,adult,Natural,Basalt,control,North,402.0563411,61.79416561,10152.50586,4480.57959,0,NA,0.02,0.02,0.12,NA,NA,405.5428779,386.7207959,NA,NA,27.05,23.52474747,NA,37.3,NA,0.964478955,0.418495862
B_2024_152,Mpfula,NA,NA,-23.86305,31.58741,NA,1-Sep-24,31-Jul-25,333,NE,Colophospermum_mopane,6.8,10,NA,2025,B_2024_152_2025,2024,Letaba,adult,Not_natural,Basalt,carcass,Central,366.9988374,319.6804159,1332.50293,6855.797852,4.6,0.08,1.14,NA,NA,251.2609057,346.4454834,345.3882005,374.9893524,24.03636364,29.375,25.62,23.86969697,35.2,37.2,dry,0.872169088,0.421268624
B_2022_75_C,Xidulu_C,NA,NA,-23.0346,30.91468,NA,NA,11-Aug-25,NA,SE,Combretum_apiculatum,6.8,2,NA,2025,B_2022_75_2025_C,2022,Shangoni,adult,Natural,Granite,control,North,382.3015972,478.0540557,3752.068604,4493.916992,0,0.06,NA,NA,NA,NA,NA,522.0948191,401.4586152,NA,NA,26.4,23.16161616,NA,36.6,NA,1.00585924,0.353597794
